date,cmname,unit,category,price,currency,country,admname,adm1id,mktname,mktid,cmid,ptid,umid,catid,sn,default
#date,#item+name,#item+unit,#item+type,#value,#currency,#country+name,#adm1+name,#adm1+code,#name+market,,#item+code,,,#item+type+code,#meta+id,
2019-08-15,Peanut - Retail,KG,pulses and nuts,233.0,XAF,Chad,,876,Krim Krim,2714,174,15,5,5,2714_174_15_5,
2019-09-15,Peanut - Retail,KG,pulses and nuts,167.0,XAF,Chad,,876,Krim Krim,2714,174,15,5,5,2714_174_15_5,
2019-10-15,Peanut - Retail,KG,pulses and nuts,147.0,XAF,Chad,,876,Krim Krim,2714,174,15,5,5,2714_174_15_5,
2019-11-15,Peanut - Retail,KG,pulses and nuts,163.0,XAF,Chad,,876,Krim Krim,2714,174,15,5,5,2714_174_15_5,
2019-12-15,Peanut - Retail,KG,pulses and nuts,247.0,XAF,Chad,,876,Krim Krim,2714,174,15,5,5,2714_174_15_5,
2020-01-15,Peanut - Retail,KG,pulses and nuts,243.0,XAF,Chad,,876,Krim Krim,2714,174,15,5,5,2714_174_15_5,
2020-02-15,Peanut - Retail,KG,pulses and nuts,250.0,XAF,Chad,,876,Krim Krim,2714,174,15,5,5,2714_174_15_5,
2020-03-15,Peanut - Retail,KG,pulses and nuts,250.0,XAF,Chad,,876,Krim Krim,2714,174,15,5,5,2714_174_15_5,
2020-04-15,Peanut - Retail,KG,pulses and nuts,260.0,XAF,Chad,,876,Krim Krim,2714,174,15,5,5,2714_174_15_5,
2020-05-15,Peanut - Retail,KG,pulses and nuts,260.0,XAF,Chad,,876,Krim Krim,2714,174,15,5,5,2714_174_15_5,
2020-06-15,Peanut - Retail,KG,pulses and nuts,287.0,XAF,Chad,,876,Krim Krim,2714,174,15,5,5,2714_174_15_5,
2020-07-15,Peanut - Retail,KG,pulses and nuts,313.0,XAF,Chad,,876,Krim Krim,2714,174,15,5,5,2714_174_15_5,
2020-08-15,Peanut - Retail,KG,pulses and nuts,300.0,XAF,Chad,,876,Krim Krim,2714,174,15,5,5,2714_174_15_5,
2020-09-15,Peanut - Retail,KG,pulses and nuts,250.0,XAF,Chad,,876,Krim Krim,2714,174,15,5,5,2714_174_15_5,
2020-10-15,Peanut - Retail,KG,pulses and nuts,173.0,XAF,Chad,,876,Krim Krim,2714,174,15,5,5,2714_174_15_5,
2020-11-15,Peanut - Retail,KG,pulses and nuts,350.0,XAF,Chad,,876,Krim Krim,2714,174,15,5,5,2714_174_15_5,
2020-12-15,Peanut - Retail,KG,pulses and nuts,227.0,XAF,Chad,,876,Krim Krim,2714,174,15,5,5,2714_174_15_5,
2021-01-15,Peanut - Retail,KG,pulses and nuts,240.0,XAF,Chad,,876,Krim Krim,2714,174,15,5,5,2714_174_15_5,
2021-02-15,Peanut - Retail,KG,pulses and nuts,287.0,XAF,Chad,,876,Krim Krim,2714,174,15,5,5,2714_174_15_5,
2021-03-15,Peanut - Retail,KG,pulses and nuts,320.0,XAF,Chad,,876,Krim Krim,2714,174,15,5,5,2714_174_15_5,
2019-02-15,Sorghum (red) - Retail,KG,cereals and tubers,137.0,XAF,Chad,,876,Krim Krim,2714,282,15,5,1,2714_282_15_5,
2019-03-15,Sorghum (red) - Retail,KG,cereals and tubers,157.0,XAF,Chad,,876,Krim Krim,2714,282,15,5,1,2714_282_15_5,
2019-04-15,Sorghum (red) - Retail,KG,cereals and tubers,150.0,XAF,Chad,,876,Krim Krim,2714,282,15,5,1,2714_282_15_5,
2019-05-15,Sorghum (red) - Retail,KG,cereals and tubers,147.0,XAF,Chad,,876,Krim Krim,2714,282,15,5,1,2714_282_15_5,
2019-06-15,Sorghum (red) - Retail,KG,cereals and tubers,142.0,XAF,Chad,,876,Krim Krim,2714,282,15,5,1,2714_282_15_5,
2019-07-15,Sorghum (red) - Retail,KG,cereals and tubers,157.0,XAF,Chad,,876,Krim Krim,2714,282,15,5,1,2714_282_15_5,
2019-08-15,Sorghum (red) - Retail,KG,cereals and tubers,150.0,XAF,Chad,,876,Krim Krim,2714,282,15,5,1,2714_282_15_5,
2019-09-15,Sorghum (red) - Retail,KG,cereals and tubers,130.0,XAF,Chad,,876,Krim Krim,2714,282,15,5,1,2714_282_15_5,
2019-10-15,Sorghum (red) - Retail,KG,cereals and tubers,107.0,XAF,Chad,,876,Krim Krim,2714,282,15,5,1,2714_282_15_5,
2019-11-15,Sorghum (red) - Retail,KG,cereals and tubers,107.0,XAF,Chad,,876,Krim Krim,2714,282,15,5,1,2714_282_15_5,
2019-12-15,Sorghum (red) - Retail,KG,cereals and tubers,113.0,XAF,Chad,,876,Krim Krim,2714,282,15,5,1,2714_282_15_5,
2020-01-15,Sorghum (red) - Retail,KG,cereals and tubers,120.0,XAF,Chad,,876,Krim Krim,2714,282,15,5,1,2714_282_15_5,
2020-02-15,Sorghum (red) - Retail,KG,cereals and tubers,140.0,XAF,Chad,,876,Krim Krim,2714,282,15,5,1,2714_282_15_5,
2020-03-15,Sorghum (red) - Retail,KG,cereals and tubers,147.0,XAF,Chad,,876,Krim Krim,2714,282,15,5,1,2714_282_15_5,
2020-04-15,Sorghum (red) - Retail,KG,cereals and tubers,140.0,XAF,Chad,,876,Krim Krim,2714,282,15,5,1,2714_282_15_5,
2020-05-15,Sorghum (red) - Retail,KG,cereals and tubers,140.0,XAF,Chad,,876,Krim Krim,2714,282,15,5,1,2714_282_15_5,
2020-06-15,Sorghum (red) - Retail,KG,cereals and tubers,160.0,XAF,Chad,,876,Krim Krim,2714,282,15,5,1,2714_282_15_5,
2020-07-15,Sorghum (red) - Retail,KG,cereals and tubers,160.0,XAF,Chad,,876,Krim Krim,2714,282,15,5,1,2714_282_15_5,
2020-08-15,Sorghum (red) - Retail,KG,cereals and tubers,160.0,XAF,Chad,,876,Krim Krim,2714,282,15,5,1,2714_282_15_5,
2020-09-15,Sorghum (red) - Retail,KG,cereals and tubers,233.0,XAF,Chad,,876,Krim Krim,2714,282,15,5,1,2714_282_15_5,
2020-10-15,Sorghum (red) - Retail,KG,cereals and tubers,160.0,XAF,Chad,,876,Krim Krim,2714,282,15,5,1,2714_282_15_5,
2020-11-15,Sorghum (red) - Retail,KG,cereals and tubers,165.0,XAF,Chad,,876,Krim Krim,2714,282,15,5,1,2714_282_15_5,
2020-12-15,Sorghum (red) - Retail,KG,cereals and tubers,113.0,XAF,Chad,,876,Krim Krim,2714,282,15,5,1,2714_282_15_5,
2021-01-15,Sorghum (red) - Retail,KG,cereals and tubers,140.875,XAF,Chad,,876,Krim Krim,2714,282,15,5,1,2714_282_15_5,
2021-02-15,Sorghum (red) - Retail,KG,cereals and tubers,160.0,XAF,Chad,,876,Krim Krim,2714,282,15,5,1,2714_282_15_5,
2021-03-15,Sorghum (red) - Retail,KG,cereals and tubers,173.0,XAF,Chad,,876,Krim Krim,2714,282,15,5,1,2714_282_15_5,
2020-10-15,Livestock (cattle) - Retail,Head,"meat, fish and eggs",136500.0,XAF,Chad,,876,Krim Krim,2714,287,15,61,2,2714_287_15_61,
2020-11-15,Livestock (cattle) - Retail,Head,"meat, fish and eggs",108333.0,XAF,Chad,,876,Krim Krim,2714,287,15,61,2,2714_287_15_61,
2020-12-15,Livestock (cattle) - Retail,Head,"meat, fish and eggs",117333.0,XAF,Chad,,876,Krim Krim,2714,287,15,61,2,2714_287_15_61,
2021-01-15,Livestock (cattle) - Retail,Head,"meat, fish and eggs",76125.0,XAF,Chad,,876,Krim Krim,2714,287,15,61,2,2714_287_15_61,
2021-02-15,Livestock (cattle) - Retail,Head,"meat, fish and eggs",83652.9361,XAF,Chad,,876,Krim Krim,2714,287,15,61,2,2714_287_15_61,
2021-03-15,Livestock (cattle) - Retail,Head,"meat, fish and eggs",85268.6559,XAF,Chad,,876,Krim Krim,2714,287,15,61,2,2714_287_15_61,
2019-02-15,"Livestock (sheep, medium-sized castrated male) - Retail",Head,"meat, fish and eggs",21333.0,XAF,Chad,,876,Krim Krim,2714,476,15,61,2,2714_476_15_61,
2019-03-15,"Livestock (sheep, medium-sized castrated male) - Retail",Head,"meat, fish and eggs",20500.0,XAF,Chad,,876,Krim Krim,2714,476,15,61,2,2714_476_15_61,
2019-04-15,"Livestock (sheep, medium-sized castrated male) - Retail",Head,"meat, fish and eggs",20167.0,XAF,Chad,,876,Krim Krim,2714,476,15,61,2,2714_476_15_61,
2019-05-15,"Livestock (sheep, medium-sized castrated male) - Retail",Head,"meat, fish and eggs",19667.0,XAF,Chad,,876,Krim Krim,2714,476,15,61,2,2714_476_15_61,
2019-06-15,"Livestock (sheep, medium-sized castrated male) - Retail",Head,"meat, fish and eggs",20000.0,XAF,Chad,,876,Krim Krim,2714,476,15,61,2,2714_476_15_61,
2019-07-15,"Livestock (sheep, medium-sized castrated male) - Retail",Head,"meat, fish and eggs",19333.0,XAF,Chad,,876,Krim Krim,2714,476,15,61,2,2714_476_15_61,
2019-08-15,"Livestock (sheep, medium-sized castrated male) - Retail",Head,"meat, fish and eggs",20500.0,XAF,Chad,,876,Krim Krim,2714,476,15,61,2,2714_476_15_61,
2019-09-15,"Livestock (sheep, medium-sized castrated male) - Retail",Head,"meat, fish and eggs",20000.0,XAF,Chad,,876,Krim Krim,2714,476,15,61,2,2714_476_15_61,
2019-10-15,"Livestock (sheep, medium-sized castrated male) - Retail",Head,"meat, fish and eggs",19833.0,XAF,Chad,,876,Krim Krim,2714,476,15,61,2,2714_476_15_61,
2019-11-15,"Livestock (sheep, medium-sized castrated male) - Retail",Head,"meat, fish and eggs",19500.0,XAF,Chad,,876,Krim Krim,2714,476,15,61,2,2714_476_15_61,
2019-12-15,"Livestock (sheep, medium-sized castrated male) - Retail",Head,"meat, fish and eggs",22667.0,XAF,Chad,,876,Krim Krim,2714,476,15,61,2,2714_476_15_61,
2020-01-15,"Livestock (sheep, medium-sized castrated male) - Retail",Head,"meat, fish and eggs",19833.0,XAF,Chad,,876,Krim Krim,2714,476,15,61,2,2714_476_15_61,
2020-02-15,"Livestock (sheep, medium-sized castrated male) - Retail",Head,"meat, fish and eggs",19833.0,XAF,Chad,,876,Krim Krim,2714,476,15,61,2,2714_476_15_61,
2020-03-15,"Livestock (sheep, medium-sized castrated male) - Retail",Head,"meat, fish and eggs",19500.0,XAF,Chad,,876,Krim Krim,2714,476,15,61,2,2714_476_15_61,
2020-04-15,"Livestock (sheep, medium-sized castrated male) - Retail",Head,"meat, fish and eggs",19500.0,XAF,Chad,,876,Krim Krim,2714,476,15,61,2,2714_476_15_61,
2020-05-15,"Livestock (sheep, medium-sized castrated male) - Retail",Head,"meat, fish and eggs",19583.0,XAF,Chad,,876,Krim Krim,2714,476,15,61,2,2714_476_15_61,
2020-06-15,"Livestock (sheep, medium-sized castrated male) - Retail",Head,"meat, fish and eggs",19250.0,XAF,Chad,,876,Krim Krim,2714,476,15,61,2,2714_476_15_61,
2020-07-15,"Livestock (sheep, medium-sized castrated male) - Retail",Head,"meat, fish and eggs",20166.0,XAF,Chad,,876,Krim Krim,2714,476,15,61,2,2714_476_15_61,
2020-08-15,"Livestock (sheep, medium-sized castrated male) - Retail",Head,"meat, fish and eggs",20000.0,XAF,Chad,,876,Krim Krim,2714,476,15,61,2,2714_476_15_61,
2020-09-15,"Livestock (sheep, medium-sized castrated male) - Retail",Head,"meat, fish and eggs",21917.0,XAF,Chad,,876,Krim Krim,2714,476,15,61,2,2714_476_15_61,
2019-02-15,"Livestock (goat, medium-sized castrated male) - Retail",Head,"meat, fish and eggs",14833.0,XAF,Chad,,876,Krim Krim,2714,477,15,61,2,2714_477_15_61,
2019-03-15,"Livestock (goat, medium-sized castrated male) - Retail",Head,"meat, fish and eggs",14000.0,XAF,Chad,,876,Krim Krim,2714,477,15,61,2,2714_477_15_61,
2019-04-15,"Livestock (goat, medium-sized castrated male) - Retail",Head,"meat, fish and eggs",14167.0,XAF,Chad,,876,Krim Krim,2714,477,15,61,2,2714_477_15_61,
2019-05-15,"Livestock (goat, medium-sized castrated male) - Retail",Head,"meat, fish and eggs",14333.0,XAF,Chad,,876,Krim Krim,2714,477,15,61,2,2714_477_15_61,
2019-06-15,"Livestock (goat, medium-sized castrated male) - Retail",Head,"meat, fish and eggs",14278.0,XAF,Chad,,876,Krim Krim,2714,477,15,61,2,2714_477_15_61,
2019-07-15,"Livestock (goat, medium-sized castrated male) - Retail",Head,"meat, fish and eggs",14177.0,XAF,Chad,,876,Krim Krim,2714,477,15,61,2,2714_477_15_61,
2019-08-15,"Livestock (goat, medium-sized castrated male) - Retail",Head,"meat, fish and eggs",13500.0,XAF,Chad,,876,Krim Krim,2714,477,15,61,2,2714_477_15_61,
2019-09-15,"Livestock (goat, medium-sized castrated male) - Retail",Head,"meat, fish and eggs",13500.0,XAF,Chad,,876,Krim Krim,2714,477,15,61,2,2714_477_15_61,
2019-10-15,"Livestock (goat, medium-sized castrated male) - Retail",Head,"meat, fish and eggs",14000.0,XAF,Chad,,876,Krim Krim,2714,477,15,61,2,2714_477_15_61,
2019-11-15,"Livestock (goat, medium-sized castrated male) - Retail",Head,"meat, fish and eggs",13833.0,XAF,Chad,,876,Krim Krim,2714,477,15,61,2,2714_477_15_61,
2019-12-15,"Livestock (goat, medium-sized castrated male) - Retail",Head,"meat, fish and eggs",15500.0,XAF,Chad,,876,Krim Krim,2714,477,15,61,2,2714_477_15_61,
2020-01-15,"Livestock (goat, medium-sized castrated male) - Retail",Head,"meat, fish and eggs",14500.0,XAF,Chad,,876,Krim Krim,2714,477,15,61,2,2714_477_15_61,
2020-02-15,"Livestock (goat, medium-sized castrated male) - Retail",Head,"meat, fish and eggs",14000.0,XAF,Chad,,876,Krim Krim,2714,477,15,61,2,2714_477_15_61,
2020-03-15,"Livestock (goat, medium-sized castrated male) - Retail",Head,"meat, fish and eggs",14000.0,XAF,Chad,,876,Krim Krim,2714,477,15,61,2,2714_477_15_61,
2020-04-15,"Livestock (goat, medium-sized castrated male) - Retail",Head,"meat, fish and eggs",13500.0,XAF,Chad,,876,Krim Krim,2714,477,15,61,2,2714_477_15_61,
2020-05-15,"Livestock (goat, medium-sized castrated male) - Retail",Head,"meat, fish and eggs",13167.0,XAF,Chad,,876,Krim Krim,2714,477,15,61,2,2714_477_15_61,
2020-06-15,"Livestock (goat, medium-sized castrated male) - Retail",Head,"meat, fish and eggs",13500.0,XAF,Chad,,876,Krim Krim,2714,477,15,61,2,2714_477_15_61,
2020-07-15,"Livestock (goat, medium-sized castrated male) - Retail",Head,"meat, fish and eggs",13500.0,XAF,Chad,,876,Krim Krim,2714,477,15,61,2,2714_477_15_61,
2020-08-15,"Livestock (goat, medium-sized castrated male) - Retail",Head,"meat, fish and eggs",13750.0,XAF,Chad,,876,Krim Krim,2714,477,15,61,2,2714_477_15_61,
2020-09-15,"Livestock (goat, medium-sized castrated male) - Retail",Head,"meat, fish and eggs",18917.0,XAF,Chad,,876,Krim Krim,2714,477,15,61,2,2714_477_15_61,
2020-10-15,"Livestock (goat, medium-sized castrated male) - Retail",Head,"meat, fish and eggs",16166.0,XAF,Chad,,876,Krim Krim,2714,477,15,61,2,2714_477_15_61,
2020-11-15,"Livestock (goat, medium-sized castrated male) - Retail",Head,"meat, fish and eggs",25166.0,XAF,Chad,,876,Krim Krim,2714,477,15,61,2,2714_477_15_61,
2020-12-15,"Livestock (goat, medium-sized castrated male) - Retail",Head,"meat, fish and eggs",16000.0,XAF,Chad,,876,Krim Krim,2714,477,15,61,2,2714_477_15_61,
2021-01-15,"Livestock (goat, medium-sized castrated male) - Retail",Head,"meat, fish and eggs",17000.0,XAF,Chad,,876,Krim Krim,2714,477,15,61,2,2714_477_15_61,
2021-02-15,"Livestock (goat, medium-sized castrated male) - Retail",Head,"meat, fish and eggs",18333.0,XAF,Chad,,876,Krim Krim,2714,477,15,61,2,2714_477_15_61,
2021-03-15,"Livestock (goat, medium-sized castrated male) - Retail",Head,"meat, fish and eggs",21666.0,XAF,Chad,,876,Krim Krim,2714,477,15,61,2,2714_477_15_61,
2018-07-15,Rice (imported) - Retail,KG,cereals and tubers,563.0,XAF,Chad,,881,Am Timan,1962,64,15,5,1,1962_64_15_5,
2018-11-15,Rice (imported) - Retail,KG,cereals and tubers,520.0,XAF,Chad,,881,Am Timan,1962,64,15,5,1,1962_64_15_5,
2019-02-15,Rice (imported) - Retail,KG,cereals and tubers,540.0,XAF,Chad,,881,Am Timan,1962,64,15,5,1,1962_64_15_5,
2019-03-15,Rice (imported) - Retail,KG,cereals and tubers,500.0,XAF,Chad,,881,Am Timan,1962,64,15,5,1,1962_64_15_5,
2019-04-15,Rice (imported) - Retail,KG,cereals and tubers,520.0,XAF,Chad,,881,Am Timan,1962,64,15,5,1,1962_64_15_5,
2019-05-15,Rice (imported) - Retail,KG,cereals and tubers,550.0,XAF,Chad,,881,Am Timan,1962,64,15,5,1,1962_64_15_5,
2019-06-15,Rice (imported) - Retail,KG,cereals and tubers,553.0,XAF,Chad,,881,Am Timan,1962,64,15,5,1,1962_64_15_5,
2019-07-15,Rice (imported) - Retail,KG,cereals and tubers,550.0,XAF,Chad,,881,Am Timan,1962,64,15,5,1,1962_64_15_5,
2019-08-15,Rice (imported) - Retail,KG,cereals and tubers,500.0,XAF,Chad,,881,Am Timan,1962,64,15,5,1,1962_64_15_5,
2019-09-15,Rice (imported) - Retail,KG,cereals and tubers,550.0,XAF,Chad,,881,Am Timan,1962,64,15,5,1,1962_64_15_5,
2019-10-15,Rice (imported) - Retail,KG,cereals and tubers,330.0,XAF,Chad,,881,Am Timan,1962,64,15,5,1,1962_64_15_5,
2019-11-15,Rice (imported) - Retail,KG,cereals and tubers,550.0,XAF,Chad,,881,Am Timan,1962,64,15,5,1,1962_64_15_5,
2019-12-15,Rice (imported) - Retail,KG,cereals and tubers,553.0,XAF,Chad,,881,Am Timan,1962,64,15,5,1,1962_64_15_5,
2020-01-15,Rice (imported) - Retail,KG,cereals and tubers,560.0,XAF,Chad,,881,Am Timan,1962,64,15,5,1,1962_64_15_5,
2020-02-15,Rice (imported) - Retail,KG,cereals and tubers,560.0,XAF,Chad,,881,Am Timan,1962,64,15,5,1,1962_64_15_5,
2020-03-15,Rice (imported) - Retail,KG,cereals and tubers,503.0,XAF,Chad,,881,Am Timan,1962,64,15,5,1,1962_64_15_5,
2020-04-15,Rice (imported) - Retail,KG,cereals and tubers,533.0,XAF,Chad,,881,Am Timan,1962,64,15,5,1,1962_64_15_5,
2020-05-15,Rice (imported) - Retail,KG,cereals and tubers,600.0,XAF,Chad,,881,Am Timan,1962,64,15,5,1,1962_64_15_5,
2020-06-15,Rice (imported) - Retail,KG,cereals and tubers,600.0,XAF,Chad,,881,Am Timan,1962,64,15,5,1,1962_64_15_5,
2020-07-15,Rice (imported) - Retail,KG,cereals and tubers,600.0,XAF,Chad,,881,Am Timan,1962,64,15,5,1,1962_64_15_5,
2020-08-15,Rice (imported) - Retail,KG,cereals and tubers,600.0,XAF,Chad,,881,Am Timan,1962,64,15,5,1,1962_64_15_5,
2020-09-15,Rice (imported) - Retail,KG,cereals and tubers,600.0,XAF,Chad,,881,Am Timan,1962,64,15,5,1,1962_64_15_5,
2020-10-15,Rice (imported) - Retail,KG,cereals and tubers,668.0,XAF,Chad,,881,Am Timan,1962,64,15,5,1,1962_64_15_5,
2020-11-15,Rice (imported) - Retail,KG,cereals and tubers,647.5,XAF,Chad,,881,Am Timan,1962,64,15,5,1,1962_64_15_5,
2020-12-15,Rice (imported) - Retail,KG,cereals and tubers,665.0,XAF,Chad,,881,Am Timan,1962,64,15,5,1,1962_64_15_5,
2021-01-15,Rice (imported) - Retail,KG,cereals and tubers,665.0,XAF,Chad,,881,Am Timan,1962,64,15,5,1,1962_64_15_5,
2021-02-15,Rice (imported) - Retail,KG,cereals and tubers,665.0,XAF,Chad,,881,Am Timan,1962,64,15,5,1,1962_64_15_5,
2021-03-15,Rice (imported) - Retail,KG,cereals and tubers,665.0,XAF,Chad,,881,Am Timan,1962,64,15,5,1,1962_64_15_5,
2015-10-15,Maize (white) - Retail,KG,cereals and tubers,173.0,XAF,Chad,,881,Am Timan,1962,67,15,5,1,1962_67_15_5,
2015-11-15,Maize (white) - Retail,KG,cereals and tubers,160.0,XAF,Chad,,881,Am Timan,1962,67,15,5,1,1962_67_15_5,
2015-12-15,Maize (white) - Retail,KG,cereals and tubers,160.0,XAF,Chad,,881,Am Timan,1962,67,15,5,1,1962_67_15_5,
2016-01-15,Maize (white) - Retail,KG,cereals and tubers,160.0,XAF,Chad,,881,Am Timan,1962,67,15,5,1,1962_67_15_5,
2016-02-15,Maize (white) - Retail,KG,cereals and tubers,160.0,XAF,Chad,,881,Am Timan,1962,67,15,5,1,1962_67_15_5,
2016-03-15,Maize (white) - Retail,KG,cereals and tubers,180.0,XAF,Chad,,881,Am Timan,1962,67,15,5,1,1962_67_15_5,
2016-04-15,Maize (white) - Retail,KG,cereals and tubers,180.0,XAF,Chad,,881,Am Timan,1962,67,15,5,1,1962_67_15_5,
2016-05-15,Maize (white) - Retail,KG,cereals and tubers,180.0,XAF,Chad,,881,Am Timan,1962,67,15,5,1,1962_67_15_5,
2016-06-15,Maize (white) - Retail,KG,cereals and tubers,180.0,XAF,Chad,,881,Am Timan,1962,67,15,5,1,1962_67_15_5,
2016-07-15,Maize (white) - Retail,KG,cereals and tubers,180.0,XAF,Chad,,881,Am Timan,1962,67,15,5,1,1962_67_15_5,
2016-08-15,Maize (white) - Retail,KG,cereals and tubers,165.0,XAF,Chad,,881,Am Timan,1962,67,15,5,1,1962_67_15_5,
2016-09-15,Maize (white) - Retail,KG,cereals and tubers,160.0,XAF,Chad,,881,Am Timan,1962,67,15,5,1,1962_67_15_5,
2016-10-15,Maize (white) - Retail,KG,cereals and tubers,148.0,XAF,Chad,,881,Am Timan,1962,67,15,5,1,1962_67_15_5,
2016-11-15,Maize (white) - Retail,KG,cereals and tubers,120.0,XAF,Chad,,881,Am Timan,1962,67,15,5,1,1962_67_15_5,
2016-12-15,Maize (white) - Retail,KG,cereals and tubers,121.0,XAF,Chad,,881,Am Timan,1962,67,15,5,1,1962_67_15_5,
2017-01-15,Maize (white) - Retail,KG,cereals and tubers,131.0,XAF,Chad,,881,Am Timan,1962,67,15,5,1,1962_67_15_5,
2017-02-15,Maize (white) - Retail,KG,cereals and tubers,140.0,XAF,Chad,,881,Am Timan,1962,67,15,5,1,1962_67_15_5,
2017-03-15,Maize (white) - Retail,KG,cereals and tubers,142.0,XAF,Chad,,881,Am Timan,1962,67,15,5,1,1962_67_15_5,
2017-04-15,Maize (white) - Retail,KG,cereals and tubers,153.0,XAF,Chad,,881,Am Timan,1962,67,15,5,1,1962_67_15_5,
2017-05-15,Maize (white) - Retail,KG,cereals and tubers,160.0,XAF,Chad,,881,Am Timan,1962,67,15,5,1,1962_67_15_5,
2017-06-15,Maize (white) - Retail,KG,cereals and tubers,170.0,XAF,Chad,,881,Am Timan,1962,67,15,5,1,1962_67_15_5,
2017-07-15,Maize (white) - Retail,KG,cereals and tubers,160.0,XAF,Chad,,881,Am Timan,1962,67,15,5,1,1962_67_15_5,
2017-08-15,Maize (white) - Retail,KG,cereals and tubers,200.0,XAF,Chad,,881,Am Timan,1962,67,15,5,1,1962_67_15_5,
2017-09-15,Maize (white) - Retail,KG,cereals and tubers,197.0,XAF,Chad,,881,Am Timan,1962,67,15,5,1,1962_67_15_5,
2017-10-15,Maize (white) - Retail,KG,cereals and tubers,170.0,XAF,Chad,,881,Am Timan,1962,67,15,5,1,1962_67_15_5,
2017-11-15,Maize (white) - Retail,KG,cereals and tubers,147.0,XAF,Chad,,881,Am Timan,1962,67,15,5,1,1962_67_15_5,
2017-12-15,Maize (white) - Retail,KG,cereals and tubers,135.0,XAF,Chad,,881,Am Timan,1962,67,15,5,1,1962_67_15_5,
2018-01-15,Maize (white) - Retail,KG,cereals and tubers,150.0,XAF,Chad,,881,Am Timan,1962,67,15,5,1,1962_67_15_5,
2018-02-15,Maize (white) - Retail,KG,cereals and tubers,153.0,XAF,Chad,,881,Am Timan,1962,67,15,5,1,1962_67_15_5,
2018-03-15,Maize (white) - Retail,KG,cereals and tubers,147.0,XAF,Chad,,881,Am Timan,1962,67,15,5,1,1962_67_15_5,
2018-04-15,Maize (white) - Retail,KG,cereals and tubers,150.0,XAF,Chad,,881,Am Timan,1962,67,15,5,1,1962_67_15_5,
2018-05-15,Maize (white) - Retail,KG,cereals and tubers,153.0,XAF,Chad,,881,Am Timan,1962,67,15,5,1,1962_67_15_5,
2018-06-15,Maize (white) - Retail,KG,cereals and tubers,166.0,XAF,Chad,,881,Am Timan,1962,67,15,5,1,1962_67_15_5,
2018-07-15,Maize (white) - Retail,KG,cereals and tubers,160.0,XAF,Chad,,881,Am Timan,1962,67,15,5,1,1962_67_15_5,
2018-08-15,Maize (white) - Retail,KG,cereals and tubers,173.0,XAF,Chad,,881,Am Timan,1962,67,15,5,1,1962_67_15_5,
2018-09-15,Maize (white) - Retail,KG,cereals and tubers,157.0,XAF,Chad,,881,Am Timan,1962,67,15,5,1,1962_67_15_5,
2018-10-15,Maize (white) - Retail,KG,cereals and tubers,120.0,XAF,Chad,,881,Am Timan,1962,67,15,5,1,1962_67_15_5,
2018-11-15,Maize (white) - Retail,KG,cereals and tubers,198.0,XAF,Chad,,881,Am Timan,1962,67,15,5,1,1962_67_15_5,
2018-12-15,Maize (white) - Retail,KG,cereals and tubers,260.0,XAF,Chad,,881,Am Timan,1962,67,15,5,1,1962_67_15_5,
2019-01-15,Maize (white) - Retail,KG,cereals and tubers,128.0,XAF,Chad,,881,Am Timan,1962,67,15,5,1,1962_67_15_5,
2019-02-15,Maize (white) - Retail,KG,cereals and tubers,182.0,XAF,Chad,,881,Am Timan,1962,67,15,5,1,1962_67_15_5,
2019-03-15,Maize (white) - Retail,KG,cereals and tubers,120.0,XAF,Chad,,881,Am Timan,1962,67,15,5,1,1962_67_15_5,
2019-04-15,Maize (white) - Retail,KG,cereals and tubers,113.0,XAF,Chad,,881,Am Timan,1962,67,15,5,1,1962_67_15_5,
2019-05-15,Maize (white) - Retail,KG,cereals and tubers,120.0,XAF,Chad,,881,Am Timan,1962,67,15,5,1,1962_67_15_5,
2019-06-15,Maize (white) - Retail,KG,cereals and tubers,109.0,XAF,Chad,,881,Am Timan,1962,67,15,5,1,1962_67_15_5,
2019-07-15,Maize (white) - Retail,KG,cereals and tubers,106.0,XAF,Chad,,881,Am Timan,1962,67,15,5,1,1962_67_15_5,
2019-08-15,Maize (white) - Retail,KG,cereals and tubers,130.0,XAF,Chad,,881,Am Timan,1962,67,15,5,1,1962_67_15_5,
2019-09-15,Maize (white) - Retail,KG,cereals and tubers,97.0,XAF,Chad,,881,Am Timan,1962,67,15,5,1,1962_67_15_5,
2019-10-15,Maize (white) - Retail,KG,cereals and tubers,197.0,XAF,Chad,,881,Am Timan,1962,67,15,5,1,1962_67_15_5,
2019-11-15,Maize (white) - Retail,KG,cereals and tubers,150.0,XAF,Chad,,881,Am Timan,1962,67,15,5,1,1962_67_15_5,
2019-12-15,Maize (white) - Retail,KG,cereals and tubers,137.0,XAF,Chad,,881,Am Timan,1962,67,15,5,1,1962_67_15_5,
2020-01-15,Maize (white) - Retail,KG,cereals and tubers,140.0,XAF,Chad,,881,Am Timan,1962,67,15,5,1,1962_67_15_5,
2020-02-15,Maize (white) - Retail,KG,cereals and tubers,150.0,XAF,Chad,,881,Am Timan,1962,67,15,5,1,1962_67_15_5,
2020-03-15,Maize (white) - Retail,KG,cereals and tubers,153.0,XAF,Chad,,881,Am Timan,1962,67,15,5,1,1962_67_15_5,
2020-04-15,Maize (white) - Retail,KG,cereals and tubers,153.0,XAF,Chad,,881,Am Timan,1962,67,15,5,1,1962_67_15_5,
