date,cmname,unit,category,price,currency,country,admname,adm1id,mktname,mktid,cmid,ptid,umid,catid,sn,default
#date,#item+name,#item+unit,#item+type,#value,#currency,#country+name,#adm1+name,#adm1+code,#name+market,,#item+code,,,#item+type+code,#meta+id,
2017-04-15,Oil (vegetable) - Retail,L,oil and fats,491.5,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,96,15,15,6,695_96_15_15,
2017-05-15,Oil (vegetable) - Retail,L,oil and fats,493.0,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,96,15,15,6,695_96_15_15,
2017-06-15,Oil (vegetable) - Retail,L,oil and fats,497.5,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,96,15,15,6,695_96_15_15,
2017-07-15,Oil (vegetable) - Retail,L,oil and fats,498.25,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,96,15,15,6,695_96_15_15,
2017-08-15,Oil (vegetable) - Retail,L,oil and fats,500.0,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,96,15,15,6,695_96_15_15,
2017-09-15,Oil (vegetable) - Retail,L,oil and fats,500.0,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,96,15,15,6,695_96_15_15,
2017-10-15,Oil (vegetable) - Retail,L,oil and fats,500.0,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,96,15,15,6,695_96_15_15,
2017-11-15,Oil (vegetable) - Retail,L,oil and fats,500.0,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,96,15,15,6,695_96_15_15,
2017-12-15,Oil (vegetable) - Retail,L,oil and fats,500.0,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,96,15,15,6,695_96_15_15,
2018-01-15,Oil (vegetable) - Retail,L,oil and fats,520.0,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,96,15,15,6,695_96_15_15,
2018-04-15,Oil (vegetable) - Retail,L,oil and fats,385.0,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,96,15,15,6,695_96_15_15,
2018-05-15,Oil (vegetable) - Retail,L,oil and fats,400.0,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,96,15,15,6,695_96_15_15,
2018-06-15,Oil (vegetable) - Retail,L,oil and fats,400.0,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,96,15,15,6,695_96_15_15,
2018-07-15,Oil (vegetable) - Retail,L,oil and fats,400.0,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,96,15,15,6,695_96_15_15,
2018-08-15,Oil (vegetable) - Retail,L,oil and fats,400.0,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,96,15,15,6,695_96_15_15,
2018-10-15,Oil (vegetable) - Retail,L,oil and fats,551.6667,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,96,15,15,6,695_96_15_15,
2018-12-15,Oil (vegetable) - Retail,L,oil and fats,450.0,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,96,15,15,6,695_96_15_15,
2019-02-15,Oil (vegetable) - Retail,L,oil and fats,400.0,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,96,15,15,6,695_96_15_15,
2019-03-15,Oil (vegetable) - Retail,L,oil and fats,466.6667,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,96,15,15,6,695_96_15_15,
2019-06-15,Oil (vegetable) - Retail,L,oil and fats,500.0,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,96,15,15,6,695_96_15_15,
2019-07-15,Oil (vegetable) - Retail,L,oil and fats,466.6667,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,96,15,15,6,695_96_15_15,
2019-08-15,Oil (vegetable) - Retail,L,oil and fats,466.6667,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,96,15,15,6,695_96_15_15,
2019-09-15,Oil (vegetable) - Retail,L,oil and fats,500.0,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,96,15,15,6,695_96_15_15,
2019-11-15,Oil (vegetable) - Retail,L,oil and fats,400.0,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,96,15,15,6,695_96_15_15,
2009-06-15,Sugar - Retail,KG,miscellaneous food,195.0,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,97,15,5,7,695_97_15_5,
2009-07-15,Sugar - Retail,KG,miscellaneous food,192.5,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,97,15,5,7,695_97_15_5,
2009-08-15,Sugar - Retail,KG,miscellaneous food,220.0,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,97,15,5,7,695_97_15_5,
2009-09-15,Sugar - Retail,KG,miscellaneous food,237.5,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,97,15,5,7,695_97_15_5,
2009-10-15,Sugar - Retail,KG,miscellaneous food,240.0,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,97,15,5,7,695_97_15_5,
2009-11-15,Sugar - Retail,KG,miscellaneous food,242.5,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,97,15,5,7,695_97_15_5,
2009-12-15,Sugar - Retail,KG,miscellaneous food,229.0,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,97,15,5,7,695_97_15_5,
2010-01-15,Sugar - Retail,KG,miscellaneous food,240.0,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,97,15,5,7,695_97_15_5,
2010-02-15,Sugar - Retail,KG,miscellaneous food,250.0,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,97,15,5,7,695_97_15_5,
2010-03-15,Sugar - Retail,KG,miscellaneous food,250.0,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,97,15,5,7,695_97_15_5,
2010-04-15,Sugar - Retail,KG,miscellaneous food,250.0,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,97,15,5,7,695_97_15_5,
2010-05-15,Sugar - Retail,KG,miscellaneous food,240.0,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,97,15,5,7,695_97_15_5,
2010-06-15,Sugar - Retail,KG,miscellaneous food,240.0,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,97,15,5,7,695_97_15_5,
2010-07-15,Sugar - Retail,KG,miscellaneous food,240.0,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,97,15,5,7,695_97_15_5,
2010-08-15,Sugar - Retail,KG,miscellaneous food,271.5,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,97,15,5,7,695_97_15_5,
2010-09-15,Sugar - Retail,KG,miscellaneous food,263.2,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,97,15,5,7,695_97_15_5,
2010-10-15,Sugar - Retail,KG,miscellaneous food,262.5,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,97,15,5,7,695_97_15_5,
2010-11-15,Sugar - Retail,KG,miscellaneous food,260.0,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,97,15,5,7,695_97_15_5,
2010-12-15,Sugar - Retail,KG,miscellaneous food,270.0,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,97,15,5,7,695_97_15_5,
2011-01-15,Sugar - Retail,KG,miscellaneous food,296.6667,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,97,15,5,7,695_97_15_5,
2011-02-15,Sugar - Retail,KG,miscellaneous food,297.5,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,97,15,5,7,695_97_15_5,
2011-03-15,Sugar - Retail,KG,miscellaneous food,300.0,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,97,15,5,7,695_97_15_5,
2011-04-15,Sugar - Retail,KG,miscellaneous food,300.0,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,97,15,5,7,695_97_15_5,
2011-05-15,Sugar - Retail,KG,miscellaneous food,300.0,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,97,15,5,7,695_97_15_5,
2011-06-15,Sugar - Retail,KG,miscellaneous food,304.0,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,97,15,5,7,695_97_15_5,
2011-07-15,Sugar - Retail,KG,miscellaneous food,310.0,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,97,15,5,7,695_97_15_5,
2011-08-15,Sugar - Retail,KG,miscellaneous food,300.0,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,97,15,5,7,695_97_15_5,
2011-09-15,Sugar - Retail,KG,miscellaneous food,300.0,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,97,15,5,7,695_97_15_5,
2011-10-15,Sugar - Retail,KG,miscellaneous food,300.0,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,97,15,5,7,695_97_15_5,
2011-11-15,Sugar - Retail,KG,miscellaneous food,300.0,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,97,15,5,7,695_97_15_5,
2012-06-15,Sugar - Retail,KG,miscellaneous food,280.0,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,97,15,5,7,695_97_15_5,
2012-07-15,Sugar - Retail,KG,miscellaneous food,280.0,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,97,15,5,7,695_97_15_5,
2012-08-15,Sugar - Retail,KG,miscellaneous food,280.0,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,97,15,5,7,695_97_15_5,
2012-09-15,Sugar - Retail,KG,miscellaneous food,280.0,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,97,15,5,7,695_97_15_5,
2012-10-15,Sugar - Retail,KG,miscellaneous food,278.0,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,97,15,5,7,695_97_15_5,
2012-11-15,Sugar - Retail,KG,miscellaneous food,280.0,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,97,15,5,7,695_97_15_5,
2012-12-15,Sugar - Retail,KG,miscellaneous food,275.0,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,97,15,5,7,695_97_15_5,
2013-01-15,Sugar - Retail,KG,miscellaneous food,262.5,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,97,15,5,7,695_97_15_5,
2013-02-15,Sugar - Retail,KG,miscellaneous food,260.0,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,97,15,5,7,695_97_15_5,
2013-03-15,Sugar - Retail,KG,miscellaneous food,260.0,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,97,15,5,7,695_97_15_5,
2013-04-15,Sugar - Retail,KG,miscellaneous food,250.0,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,97,15,5,7,695_97_15_5,
2013-05-15,Sugar - Retail,KG,miscellaneous food,260.0,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,97,15,5,7,695_97_15_5,
2013-06-15,Sugar - Retail,KG,miscellaneous food,260.0,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,97,15,5,7,695_97_15_5,
2014-01-15,Sugar - Retail,KG,miscellaneous food,247.5,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,97,15,5,7,695_97_15_5,
2014-02-15,Sugar - Retail,KG,miscellaneous food,237.5,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,97,15,5,7,695_97_15_5,
2014-03-15,Sugar - Retail,KG,miscellaneous food,304.1667,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,97,15,5,7,695_97_15_5,
2014-04-15,Sugar - Retail,KG,miscellaneous food,301.6667,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,97,15,5,7,695_97_15_5,
2014-06-15,Sugar - Retail,KG,miscellaneous food,245.0,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,97,15,5,7,695_97_15_5,
2014-07-15,Sugar - Retail,KG,miscellaneous food,245.0,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,97,15,5,7,695_97_15_5,
2014-10-15,Sugar - Retail,KG,miscellaneous food,252.0,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,97,15,5,7,695_97_15_5,
2014-11-15,Sugar - Retail,KG,miscellaneous food,252.5,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,97,15,5,7,695_97_15_5,
2014-12-15,Sugar - Retail,KG,miscellaneous food,252.0,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,97,15,5,7,695_97_15_5,
2015-01-15,Sugar - Retail,KG,miscellaneous food,253.0,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,97,15,5,7,695_97_15_5,
2015-02-15,Sugar - Retail,KG,miscellaneous food,260.0,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,97,15,5,7,695_97_15_5,
2015-03-15,Sugar - Retail,KG,miscellaneous food,260.0,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,97,15,5,7,695_97_15_5,
2015-04-15,Sugar - Retail,KG,miscellaneous food,257.5,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,97,15,5,7,695_97_15_5,
2015-05-15,Sugar - Retail,KG,miscellaneous food,257.5,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,97,15,5,7,695_97_15_5,
2015-06-15,Sugar - Retail,KG,miscellaneous food,260.0,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,97,15,5,7,695_97_15_5,
2015-07-15,Sugar - Retail,KG,miscellaneous food,257.0,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,97,15,5,7,695_97_15_5,
2015-08-15,Sugar - Retail,KG,miscellaneous food,252.5,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,97,15,5,7,695_97_15_5,
2015-09-15,Sugar - Retail,KG,miscellaneous food,242.0,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,97,15,5,7,695_97_15_5,
2015-10-15,Sugar - Retail,KG,miscellaneous food,240.0,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,97,15,5,7,695_97_15_5,
2015-11-15,Sugar - Retail,KG,miscellaneous food,240.0,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,97,15,5,7,695_97_15_5,
2015-12-15,Sugar - Retail,KG,miscellaneous food,240.0,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,97,15,5,7,695_97_15_5,
2016-01-15,Sugar - Retail,KG,miscellaneous food,240.0,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,97,15,5,7,695_97_15_5,
2016-02-15,Sugar - Retail,KG,miscellaneous food,242.5,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,97,15,5,7,695_97_15_5,
2016-03-15,Sugar - Retail,KG,miscellaneous food,230.0,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,97,15,5,7,695_97_15_5,
2016-04-15,Sugar - Retail,KG,miscellaneous food,250.0,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,97,15,5,7,695_97_15_5,
2016-05-15,Sugar - Retail,KG,miscellaneous food,245.0,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,97,15,5,7,695_97_15_5,
2016-06-15,Sugar - Retail,KG,miscellaneous food,266.0,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,97,15,5,7,695_97_15_5,
2016-07-15,Sugar - Retail,KG,miscellaneous food,280.0,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,97,15,5,7,695_97_15_5,
2016-08-15,Sugar - Retail,KG,miscellaneous food,280.0,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,97,15,5,7,695_97_15_5,
2016-09-15,Sugar - Retail,KG,miscellaneous food,283.0,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,97,15,5,7,695_97_15_5,
2016-10-15,Sugar - Retail,KG,miscellaneous food,307.5,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,97,15,5,7,695_97_15_5,
2016-11-15,Sugar - Retail,KG,miscellaneous food,320.0,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,97,15,5,7,695_97_15_5,
2016-12-15,Sugar - Retail,KG,miscellaneous food,320.0,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,97,15,5,7,695_97_15_5,
2017-01-15,Sugar - Retail,KG,miscellaneous food,310.0,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,97,15,5,7,695_97_15_5,
2017-02-15,Sugar - Retail,KG,miscellaneous food,295.0,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,97,15,5,7,695_97_15_5,
2017-03-15,Sugar - Retail,KG,miscellaneous food,291.0,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,97,15,5,7,695_97_15_5,
2017-04-15,Sugar - Retail,KG,miscellaneous food,285.25,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,97,15,5,7,695_97_15_5,
2017-05-15,Sugar - Retail,KG,miscellaneous food,290.0,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,97,15,5,7,695_97_15_5,
2017-06-15,Sugar - Retail,KG,miscellaneous food,286.5,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,97,15,5,7,695_97_15_5,
2017-07-15,Sugar - Retail,KG,miscellaneous food,263.0,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,97,15,5,7,695_97_15_5,
2017-08-15,Sugar - Retail,KG,miscellaneous food,280.0,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,97,15,5,7,695_97_15_5,
2017-09-15,Sugar - Retail,KG,miscellaneous food,250.0,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,97,15,5,7,695_97_15_5,
2017-10-15,Sugar - Retail,KG,miscellaneous food,249.25,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,97,15,5,7,695_97_15_5,
2017-11-15,Sugar - Retail,KG,miscellaneous food,250.0,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,97,15,5,7,695_97_15_5,
2017-12-15,Sugar - Retail,KG,miscellaneous food,242.25,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,97,15,5,7,695_97_15_5,
2018-01-15,Sugar - Retail,KG,miscellaneous food,243.0,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,97,15,5,7,695_97_15_5,
2018-04-15,Sugar - Retail,KG,miscellaneous food,246.5,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,97,15,5,7,695_97_15_5,
2018-05-15,Sugar - Retail,KG,miscellaneous food,242.8,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,97,15,5,7,695_97_15_5,
2018-06-15,Sugar - Retail,KG,miscellaneous food,239.5,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,97,15,5,7,695_97_15_5,
2018-07-15,Sugar - Retail,KG,miscellaneous food,239.5,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,97,15,5,7,695_97_15_5,
2018-08-15,Sugar - Retail,KG,miscellaneous food,245.2,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,97,15,5,7,695_97_15_5,
2018-10-15,Sugar - Retail,KG,miscellaneous food,351.6667,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,97,15,5,7,695_97_15_5,
2018-12-15,Sugar - Retail,KG,miscellaneous food,236.6667,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,97,15,5,7,695_97_15_5,
2019-02-15,Sugar - Retail,KG,miscellaneous food,200.0,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,97,15,5,7,695_97_15_5,
2019-03-15,Sugar - Retail,KG,miscellaneous food,230.0,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,97,15,5,7,695_97_15_5,
2019-06-15,Sugar - Retail,KG,miscellaneous food,240.0,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,97,15,5,7,695_97_15_5,
2019-07-15,Sugar - Retail,KG,miscellaneous food,206.6667,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,97,15,5,7,695_97_15_5,
2019-08-15,Sugar - Retail,KG,miscellaneous food,223.3333,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,97,15,5,7,695_97_15_5,
2019-09-15,Sugar - Retail,KG,miscellaneous food,200.0,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,97,15,5,7,695_97_15_5,
2019-11-15,Sugar - Retail,KG,miscellaneous food,250.0,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,97,15,5,7,695_97_15_5,
2019-06-15,Beans (niebe) - Retail,KG,pulses and nuts,533.3333,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,120,15,5,5,695_120_15_5,
2019-07-15,Beans (niebe) - Retail,KG,pulses and nuts,533.3333,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,120,15,5,5,695_120_15_5,
2019-08-15,Beans (niebe) - Retail,KG,pulses and nuts,600.0,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,120,15,5,5,695_120_15_5,
2019-09-15,Beans (niebe) - Retail,KG,pulses and nuts,600.0,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,120,15,5,5,695_120_15_5,
2019-11-15,Beans (niebe) - Retail,KG,pulses and nuts,700.0,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,120,15,5,5,695_120_15_5,
2009-06-15,Sorghum (taghalit) - Retail,KG,cereals and tubers,120.0,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,200,15,5,1,695_200_15_5,
2009-07-15,Sorghum (taghalit) - Retail,KG,cereals and tubers,117.5,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,200,15,5,1,695_200_15_5,
2009-08-15,Sorghum (taghalit) - Retail,KG,cereals and tubers,120.0,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,200,15,5,1,695_200_15_5,
2009-09-15,Sorghum (taghalit) - Retail,KG,cereals and tubers,125.0,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,200,15,5,1,695_200_15_5,
2009-10-15,Sorghum (taghalit) - Retail,KG,cereals and tubers,126.6667,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,200,15,5,1,695_200_15_5,
2009-11-15,Sorghum (taghalit) - Retail,KG,cereals and tubers,135.0,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,200,15,5,1,695_200_15_5,
2009-12-15,Sorghum (taghalit) - Retail,KG,cereals and tubers,126.6667,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,200,15,5,1,695_200_15_5,
2010-01-15,Sorghum (taghalit) - Retail,KG,cereals and tubers,140.0,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,200,15,5,1,695_200_15_5,
2010-02-15,Sorghum (taghalit) - Retail,KG,cereals and tubers,135.0,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,200,15,5,1,695_200_15_5,
2010-03-15,Sorghum (taghalit) - Retail,KG,cereals and tubers,122.5,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,200,15,5,1,695_200_15_5,
2010-04-15,Sorghum (taghalit) - Retail,KG,cereals and tubers,122.5,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,200,15,5,1,695_200_15_5,
2010-05-15,Sorghum (taghalit) - Retail,KG,cereals and tubers,130.0,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,200,15,5,1,695_200_15_5,
2010-06-15,Sorghum (taghalit) - Retail,KG,cereals and tubers,127.5,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,200,15,5,1,695_200_15_5,
2010-07-15,Sorghum (taghalit) - Retail,KG,cereals and tubers,123.3333,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,200,15,5,1,695_200_15_5,
2010-08-15,Sorghum (taghalit) - Retail,KG,cereals and tubers,137.5,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,200,15,5,1,695_200_15_5,
2010-09-15,Sorghum (taghalit) - Retail,KG,cereals and tubers,138.0,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,200,15,5,1,695_200_15_5,
2010-10-15,Sorghum (taghalit) - Retail,KG,cereals and tubers,130.0,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,200,15,5,1,695_200_15_5,
2010-11-15,Sorghum (taghalit) - Retail,KG,cereals and tubers,130.0,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,200,15,5,1,695_200_15_5,
2010-12-15,Sorghum (taghalit) - Retail,KG,cereals and tubers,120.0,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,200,15,5,1,695_200_15_5,
2011-01-15,Sorghum (taghalit) - Retail,KG,cereals and tubers,120.0,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,200,15,5,1,695_200_15_5,
2011-02-15,Sorghum (taghalit) - Retail,KG,cereals and tubers,117.5,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,200,15,5,1,695_200_15_5,
2011-03-15,Sorghum (taghalit) - Retail,KG,cereals and tubers,115.0,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,200,15,5,1,695_200_15_5,
2011-04-15,Sorghum (taghalit) - Retail,KG,cereals and tubers,120.0,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,200,15,5,1,695_200_15_5,
2011-05-15,Sorghum (taghalit) - Retail,KG,cereals and tubers,115.0,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,200,15,5,1,695_200_15_5,
2011-06-15,Sorghum (taghalit) - Retail,KG,cereals and tubers,120.0,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,200,15,5,1,695_200_15_5,
2011-07-15,Sorghum (taghalit) - Retail,KG,cereals and tubers,120.0,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,200,15,5,1,695_200_15_5,
2011-08-15,Sorghum (taghalit) - Retail,KG,cereals and tubers,120.0,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,200,15,5,1,695_200_15_5,
2011-09-15,Sorghum (taghalit) - Retail,KG,cereals and tubers,120.0,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,200,15,5,1,695_200_15_5,
2011-10-15,Sorghum (taghalit) - Retail,KG,cereals and tubers,130.0,MRO,Mauritania,Hodh Ech Chargi,2010,Adel Bagrou,695,200,15,5,1,695_200_15_5,
